grid_lat,grid_lon,compound_count_total,mean_overlap_duration,mean_compound_intensity_norm,compound_count_annual_mean,Hazard_Frequency,Hazard_Duration,Hazard_Intensity,Hazard_Index_raw,Hazard_Index
4.400000,-51.600000,73,1.850000,0.199900,2.210000,0.107527,0.472000,0.213138,0.264222,0.171451
4.400000,-51.400000,69,2.000000,0.298300,2.090000,0.093190,0.592000,0.369652,0.351614,0.353540
4.400000,-51.200000,72,1.860000,0.285700,2.180000,0.103943,0.480000,0.349610,0.311184,0.269302
4.400000,-51.000000,68,1.750000,0.280700,2.060000,0.089606,0.392000,0.341657,0.274421,0.192702
4.600000,-51.600000,62,2.130000,0.401900,1.880000,0.068100,0.696000,0.534436,0.432845,0.522794
4.600000,-51.400000,65,2.080000,0.401100,1.970000,0.078853,0.656000,0.533164,0.422672,0.501597
4.600000,-51.200000,63,1.840000,0.344400,1.910000,0.071685,0.464000,0.442978,0.326221,0.300631
4.600000,-51.000000,58,1.810000,0.417100,1.760000,0.053763,0.440000,0.558613,0.350792,0.351828
4.800000,-52.000000,69,2.140000,0.382600,2.090000,0.093190,0.704000,0.503738,0.433643,0.524455
4.800000,-51.800000,64,2.110000,0.428500,1.940000,0.075269,0.680000,0.576746,0.444005,0.546045
4.800000,-51.600000,63,2.000000,0.432600,1.910000,0.071685,0.592000,0.583267,0.415651,0.486967
4.800000,-51.400000,62,1.940000,0.445600,1.880000,0.068100,0.544000,0.603945,0.405348,0.465501
5.000000,-52.200000,71,2.110000,0.300700,2.150000,0.100358,0.680000,0.373469,0.384609,0.422289
5.000000,-52.000000,66,2.180000,0.369700,2.000000,0.082437,0.736000,0.483219,0.433886,0.524961
5.000000,-51.800000,62,1.980000,0.431600,1.880000,0.068100,0.576000,0.581676,0.408592,0.472260
5.000000,-51.600000,62,1.890000,0.446400,1.880000,0.068100,0.504000,0.605217,0.392439,0.438604
5.200000,-52.600000,73,2.120000,0.282700,2.210000,0.107527,0.688000,0.344839,0.380122,0.412939
5.200000,-52.400000,66,2.240000,0.351600,2.000000,0.082437,0.784000,0.454430,0.440289,0.538303
5.200000,-52.200000,61,2.130000,0.364900,1.850000,0.064516,0.696000,0.475585,0.412034,0.479430
5.200000,-52.000000,61,2.080000,0.420100,1.850000,0.064516,0.656000,0.563385,0.427967,0.512629
5.400000,-52.600000,68,2.120000,0.348200,2.060000,0.089606,0.688000,0.449022,0.408876,0.472851
5.400000,-52.400000,64,2.050000,0.363300,1.940000,0.075269,0.632000,0.473040,0.393436,0.440681
5.600000,-53.400000,73,2.100000,0.284600,2.210000,0.107527,0.672000,0.347861,0.375796,0.403926
5.600000,-53.200000,68,2.120000,0.372700,2.060000,0.089606,0.688000,0.487991,0.421866,0.499916
5.600000,-53.000000,66,2.110000,0.382700,2.000000,0.082437,0.680000,0.503897,0.422111,0.500428
5.600000,-52.800000,68,2.030000,0.371500,2.060000,0.089606,0.616000,0.486082,0.397229,0.448585
5.600000,-52.600000,65,2.080000,0.356200,1.970000,0.078853,0.656000,0.461746,0.398867,0.451996
5.800000,-53.600000,67,1.970000,0.321300,2.030000,0.086022,0.568000,0.406235,0.353419,0.357301
5.800000,-53.400000,69,1.930000,0.282000,2.090000,0.093190,0.536000,0.343725,0.324305,0.296640
5.800000,-53.200000,64,2.080000,0.402200,1.940000,0.075269,0.656000,0.534913,0.422061,0.500323
5.800000,-53.000000,66,2.080000,0.397700,2.000000,0.082437,0.656000,0.527756,0.422064,0.500330
5.800000,-52.800000,68,1.940000,0.385400,2.060000,0.089606,0.544000,0.508192,0.380599,0.413934
6.000000,-54.200000,58,2.090000,0.356600,1.760000,0.053763,0.664000,0.462383,0.393382,0.440568
6.000000,-54.000000,59,2.120000,0.384300,1.790000,0.057348,0.688000,0.506442,0.417263,0.490327
6.000000,-53.800000,63,2.030000,0.401400,1.910000,0.071685,0.616000,0.533641,0.407108,0.469169
6.000000,-53.600000,62,1.980000,0.409200,1.880000,0.068100,0.576000,0.546047,0.396716,0.447515
6.000000,-53.400000,60,1.970000,0.412500,1.820000,0.060932,0.568000,0.551296,0.393409,0.440625
6.000000,-53.200000,62,1.970000,0.407300,1.880000,0.068100,0.568000,0.543025,0.393042,0.439859
